ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
nic1:rtrLink:networkIF, output_port_stalls, , Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
nic1:rtrLink:networkIF, idle_time, , Accumulator, 7671481133, 0, 6889255285, 347704833642580223, 647, 62017, 395506810
rtr_2x0, send_bit_count, port0, Accumulator, 7671481133, 0, 87928, 47067328, 203, 360, 1896
rtr_2x0, send_packet_count, port0, Accumulator, 7671481133, 0, 203, 203, 203, 1, 1
rtr_2x0, output_port_stalls, port0, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, idle_time, port0, Accumulator, 7671481133, 0, 7670452057, 484945431908089233, 204, 117603, 466054401
rtr_2x0, width_adj_count, port0, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, send_bit_count, port1, Accumulator, 7671481133, 0, 415888, 1351148800, 308, 360, 4280
rtr_2x0, send_packet_count, port1, Accumulator, 7671481133, 0, 308, 308, 308, 1, 1
rtr_2x0, output_port_stalls, port1, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, idle_time, port1, Accumulator, 7671481133, 0, 7666978259, 294700052769337309, 309, 125601, 144314401
rtr_2x0, width_adj_count, port1, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, send_bit_count, port2, Accumulator, 7671481133, 0, 89584, 47981440, 206, 360, 1896
rtr_2x0, send_packet_count, port2, Accumulator, 7671481133, 0, 206, 206, 206, 1, 1
rtr_2x0, output_port_stalls, port2, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, idle_time, port2, Accumulator, 7671481133, 0, 7670432062, 484168295665413508, 207, 117603, 466054401
rtr_2x0, width_adj_count, port2, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, send_bit_count, port3, Accumulator, 7671481133, 0, 87928, 47067328, 203, 360, 1896
rtr_2x0, send_packet_count, port3, Accumulator, 7671481133, 0, 203, 203, 203, 1, 1
rtr_2x0, output_port_stalls, port3, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, idle_time, port3, Accumulator, 7671481133, 0, 7670452057, 484834471161705233, 204, 117603, 466054401
rtr_2x0, width_adj_count, port3, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, send_bit_count, port4, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, send_packet_count, port4, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, output_port_stalls, port4, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, idle_time, port4, Accumulator, 7671481133, 0, 7671481133, 3511390552846308841, 1, 7671481133, 7671481133
rtr_2x0, width_adj_count, port4, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, send_bit_count, port5, Accumulator, 7671481133, 0, 241552, 107932800, 594, 360, 1896
rtr_2x0, send_packet_count, port5, Accumulator, 7671481133, 0, 594, 594, 594, 1, 1
rtr_2x0, output_port_stalls, port5, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, idle_time, port5, Accumulator, 7671481133, 0, 7668629846, 334722377498187020, 595, 90403, 429688001
rtr_2x0, width_adj_count, port5, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, send_bit_count, port6, Accumulator, 7671481133, 0, 742480, 1926020608, 775, 360, 4280
rtr_2x0, send_packet_count, port6, Accumulator, 7671481133, 0, 775, 775, 775, 1, 1
rtr_2x0, output_port_stalls, port6, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, idle_time, port6, Accumulator, 7671481133, 0, 7663321840, 153653566017163884, 776, 90403, 61384001
rtr_2x0, width_adj_count, port6, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, send_bit_count, port7, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, send_packet_count, port7, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, output_port_stalls, port7, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, idle_time, port7, Accumulator, 7671481133, 0, 7671481133, 3511390552846308841, 1, 7671481133, 7671481133
rtr_2x0, width_adj_count, port7, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, send_bit_count, port8, Accumulator, 7671481133, 0, 261288, 3920940096, 21, 360, 16384
rtr_2x0, send_packet_count, port8, Accumulator, 7671481133, 0, 21, 21, 21, 1, 1
rtr_2x0, output_port_stalls, port8, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, idle_time, port8, Accumulator, 7671481133, 0, 7668757814, 10814003197842736286, 6, 253633, 4149773627
rtr_2x0, width_adj_count, port8, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, send_bit_count, port9, Accumulator, 7671481133, 0, 98224, 82403200, 206, 360, 3432
rtr_2x0, send_packet_count, port9, Accumulator, 7671481133, 0, 206, 206, 206, 1, 1
rtr_2x0, output_port_stalls, port9, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, idle_time, port9, Accumulator, 7671481133, 0, 7670344084, 483248458997963076, 207, 95203, 466054401
rtr_2x0, width_adj_count, port9, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, send_bit_count, port10, Accumulator, 7671481133, 0, 19512, 126906048, 3, 6504, 6504
rtr_2x0, send_packet_count, port10, Accumulator, 7671481133, 0, 3, 3, 3, 1, 1
rtr_2x0, output_port_stalls, port10, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, idle_time, port10, Accumulator, 7671481133, 0, 7671277184, 10821269599122088140, 4, 24316817, 4150743817
rtr_2x0, width_adj_count, port10, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, send_bit_count, port11, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, send_packet_count, port11, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, output_port_stalls, port11, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, idle_time, port11, Accumulator, 7671481133, 0, 7671481133, 3511390552846308841, 1, 7671481133, 7671481133
rtr_2x0, width_adj_count, port11, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, send_bit_count, port16, Accumulator, 7671481133, 0, 697776, 4689956224, 697, 360, 16384
rtr_2x0, send_packet_count, port16, Accumulator, 7671481133, 0, 697, 697, 697, 1, 1
rtr_2x0, output_port_stalls, port16, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, idle_time, port16, Accumulator, 7671481133, 0, 7663840377, 265916906474865175, 685, 4017, 166479736
rtr_2x0, width_adj_count, port16, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, xbar_stalls, port0, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, xbar_stalls, port1, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, xbar_stalls, port2, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, xbar_stalls, port3, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, xbar_stalls, port4, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, xbar_stalls, port5, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, xbar_stalls, port6, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, xbar_stalls, port7, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, xbar_stalls, port8, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, xbar_stalls, port9, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, xbar_stalls, port10, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, xbar_stalls, port11, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, xbar_stalls, port12, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, xbar_stalls, port13, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, xbar_stalls, port14, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, xbar_stalls, port15, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_2x0, xbar_stalls, port16, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
nic2:rtrLink:networkIF, packet_latency, , Accumulator, 7671481133, 0, 336500, 417587974, 697, 198, 5210
nic2:rtrLink:networkIF, send_bit_count, , Accumulator, 7671481133, 0, 698416, 4690785664, 697, 360, 16384
nic2:rtrLink:networkIF, output_port_stalls, , Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
nic2:rtrLink:networkIF, idle_time, , Accumulator, 7671481133, 0, 7137731589, 251402638894081689, 681, 62017, 164855068
rtr_3x0, send_bit_count, port0, Accumulator, 7671481133, 0, 87928, 47067328, 203, 360, 1896
rtr_3x0, send_packet_count, port0, Accumulator, 7671481133, 0, 203, 203, 203, 1, 1
rtr_3x0, output_port_stalls, port0, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_3x0, idle_time, port0, Accumulator, 7671481133, 0, 7670452057, 484863779262158033, 204, 117603, 466054401
rtr_3x0, width_adj_count, port0, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_3x0, send_bit_count, port1, Accumulator, 7671481133, 0, 168656, 79799168, 406, 360, 1896
rtr_3x0, send_packet_count, port1, Accumulator, 7671481133, 0, 406, 406, 406, 1, 1
rtr_3x0, output_port_stalls, port1, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_3x0, idle_time, port1, Accumulator, 7671481133, 0, 7669494963, 471035562832028013, 407, 117603, 465211201
rtr_3x0, width_adj_count, port1, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_3x0, send_bit_count, port2, Accumulator, 7671481133, 0, 89584, 47981440, 206, 360, 1896
rtr_3x0, send_packet_count, port2, Accumulator, 7671481133, 0, 206, 206, 206, 1, 1
rtr_3x0, output_port_stalls, port2, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_3x0, idle_time, port2, Accumulator, 7671481133, 0, 7670432062, 484269357516101508, 207, 117603, 466054401
rtr_3x0, width_adj_count, port2, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_3x0, send_bit_count, port3, Accumulator, 7671481133, 0, 87928, 47067328, 203, 360, 1896
rtr_3x0, send_packet_count, port3, Accumulator, 7671481133, 0, 203, 203, 203, 1, 1
rtr_3x0, output_port_stalls, port3, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_3x0, idle_time, port3, Accumulator, 7671481133, 0, 7670452057, 484946001998098833, 204, 117603, 466054401
rtr_3x0, width_adj_count, port3, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
